geracao,melhor_aptidao,aptidao_media
0,0.133723,0.002487
1,0.147092,-0.008868
2,0.147092,0.041781
3,0.147092,0.052324
4,0.149021,0.071873
5,0.149021,0.077798
6,0.156540,0.065151
7,0.156540,0.064531
8,0.156540,0.074306
9,0.156540,0.059076
10,0.156540,0.064146
11,0.156540,0.057768
12,0.156540,0.063276
13,0.156540,0.085058
14,0.159032,0.093353
15,0.159032,0.094612
16,0.159032,0.098070
17,0.159032,0.098066
18,0.159769,0.086616
19,0.159769,0.096393
20,0.159843,0.092208
21,0.159843,0.099853
22,0.160259,0.111016
23,0.160259,0.102921
24,0.160892,0.112776
25,0.160892,0.111512
26,0.160892,0.100972
27,0.160892,0.109137
28,0.160892,0.104455
29,0.160892,0.101444
30,0.160892,0.092623
31,0.160892,0.074463
32,0.161721,0.079293
33,0.161721,0.090870
34,0.161721,0.091905
35,0.161721,0.102537
36,0.161721,0.095849
37,0.161721,0.097982
38,0.161721,0.092427
39,0.161721,0.087996
40,0.162505,0.095530
41,0.162505,0.097728
42,0.162505,0.099688
43,0.162505,0.095273
44,0.162505,0.097536
45,0.162505,0.095225
46,0.162505,0.083916
47,0.162505,0.092504
48,0.162505,0.069724
49,0.162505,0.080859
50,0.162505,0.086196
51,0.162505,0.096463
52,0.162505,0.100721
53,0.162505,0.092468
54,0.162505,0.087246
55,0.162505,0.098756
56,0.162505,0.099446
57,0.162505,0.100455
58,0.162505,0.095417
59,0.162505,0.089318
60,0.162505,0.093603
61,0.162505,0.094764
62,0.162505,0.092151
63,0.162505,0.080966
64,0.162597,0.101170
65,0.162597,0.100527
66,0.162597,0.086618
67,0.162640,0.099274
68,0.162640,0.108985
69,0.162640,0.110956
70,0.162640,0.112698
71,0.162640,0.116525
72,0.162640,0.119623
73,0.162640,0.117939
74,0.162640,0.115813
75,0.162640,0.109668
76,0.163038,0.108057
77,0.163038,0.107686
78,0.163038,0.107286
79,0.163038,0.105251
80,0.163038,0.093297
81,0.163038,0.104153
82,0.163847,0.104241
83,0.163847,0.108860
84,0.163847,0.102708
85,0.163847,0.112534
86,0.163847,0.105029
87,0.163847,0.104847
88,0.163847,0.105022
89,0.163866,0.108033
90,0.163866,0.097326
91,0.163866,0.082451
92,0.163866,0.084474
93,0.163973,0.093375
94,0.164117,0.103998
95,0.164117,0.102979
96,0.164117,0.100090
97,0.164117,0.085466
98,0.164203,0.087717
99,0.164203,0.095750
100,0.164203,0.107976
101,0.164203,0.110923
102,0.164203,0.109416
103,0.164203,0.100930
104,0.164203,0.099444
105,0.164203,0.107868
106,0.164203,0.099183
107,0.164203,0.100183
108,0.164203,0.098911
109,0.164252,0.099362
110,0.164252,0.099672
111,0.164252,0.096541
112,0.164252,0.105461
113,0.164252,0.107813
114,0.165846,0.102536
115,0.165846,0.105649
116,0.165846,0.102874
117,0.165846,0.103397
118,0.165846,0.097276
119,0.165846,0.093349
120,0.165846,0.097991
121,0.166408,0.117056
122,0.166408,0.118420
123,0.166408,0.111490
124,0.166408,0.112652
125,0.166408,0.115785
126,0.166408,0.116090
127,0.166408,0.112983
128,0.166408,0.116214
129,0.166408,0.118984
130,0.166408,0.116604
131,0.166408,0.111072
132,0.166408,0.098889
133,0.166408,0.107312
134,0.166408,0.111293
135,0.166408,0.112725
136,0.166408,0.115730
137,0.166408,0.115635
138,0.166408,0.115090
139,0.166408,0.117291
140,0.166821,0.122027
141,0.166821,0.123539
142,0.166821,0.117760
143,0.166821,0.113115
144,0.166821,0.106687
145,0.166821,0.094782
146,0.166821,0.105442
147,0.166821,0.103865
148,0.166821,0.103605
149,0.166821,0.109634
150,0.166821,0.114068
151,0.167734,0.112952
152,0.167734,0.098157
153,0.167734,0.105956
154,0.167734,0.098534
155,0.167734,0.087184
156,0.167734,0.096419
157,0.167734,0.102642
158,0.167734,0.108940
159,0.167734,0.101482
160,0.167734,0.104961
161,0.167734,0.107275
162,0.167734,0.116176
163,0.167734,0.110684
164,0.167734,0.108803
165,0.167734,0.102061
166,0.167890,0.109402
167,0.167890,0.112291
168,0.167890,0.110910
169,0.167890,0.107368
170,0.167890,0.110683
171,0.168408,0.114860
172,0.168408,0.115282
173,0.168408,0.108456
174,0.168408,0.111628
175,0.168408,0.110194
176,0.168408,0.110091
177,0.168408,0.114064
178,0.168408,0.113008
179,0.168408,0.116601
180,0.168408,0.119317
181,0.168408,0.115466
182,0.168408,0.118773
183,0.168881,0.123085
184,0.168881,0.119906
185,0.168881,0.112109
186,0.168881,0.098119
187,0.168881,0.109280
188,0.168881,0.105453
189,0.168881,0.107892
190,0.168881,0.096823
191,0.168881,0.094380
192,0.168881,0.093247
193,0.168881,0.099433
194,0.168881,0.094259
195,0.168881,0.083766
196,0.168881,0.079560
197,0.168881,0.079442
198,0.168881,0.074256
199,0.168881,0.081946
200,0.168881,0.091053
201,0.168881,0.105008
202,0.168881,0.104724
203,0.168881,0.107678
204,0.168881,0.103813
205,0.168881,0.103982
206,0.168881,0.098906
207,0.168881,0.107057
208,0.168881,0.107262
209,0.168881,0.103876
210,0.168881,0.109519
211,0.168881,0.117871
212,0.168881,0.116320
213,0.168881,0.110220
214,0.168881,0.114302
215,0.168881,0.109627
216,0.168881,0.112643
217,0.168881,0.110537
218,0.168881,0.109408
219,0.168881,0.104785
220,0.168881,0.107625
221,0.168881,0.098476
222,0.168881,0.114785
223,0.168881,0.109701
224,0.168881,0.112620
225,0.168881,0.116182
226,0.168881,0.117141
227,0.168881,0.118208
228,0.168881,0.120880
229,0.168881,0.120989
230,0.168881,0.120949
231,0.168881,0.117714
232,0.168881,0.123145
233,0.168881,0.122545
234,0.168881,0.121445
235,0.168881,0.130193
236,0.168881,0.130412
237,0.168881,0.126956
238,0.168881,0.123309
239,0.168881,0.124836
240,0.168881,0.125767
241,0.168881,0.123073
242,0.168881,0.114651
243,0.168881,0.107597
244,0.168881,0.112593
245,0.168881,0.110266
246,0.168881,0.100465
247,0.168881,0.100973
248,0.168881,0.105224
249,0.168881,0.107468
250,0.168881,0.107349
251,0.168881,0.115347
252,0.168881,0.116648
253,0.168881,0.113211
254,0.168881,0.102092
255,0.168881,0.110409
256,0.168881,0.108202
257,0.168881,0.102257
258,0.168881,0.103850
259,0.168881,0.101136
260,0.168881,0.094286
261,0.168881,0.099854
262,0.168881,0.103186
263,0.168881,0.107063
264,0.168881,0.105655
265,0.169075,0.104800
266,0.169075,0.103028
267,0.169075,0.105496
268,0.169075,0.100287
269,0.169075,0.104859
270,0.169075,0.109190
271,0.169075,0.102269
272,0.169075,0.103719
273,0.169075,0.106374
274,0.169075,0.103544
275,0.169075,0.108300
276,0.169075,0.100850
277,0.169075,0.110614
278,0.169075,0.105702
279,0.169075,0.115357
280,0.169075,0.119488
281,0.169075,0.113475
282,0.169075,0.116826
283,0.169075,0.117618
284,0.169075,0.113476
285,0.169075,0.115465
286,0.169136,0.109320
287,0.169136,0.102118
288,0.169136,0.109485
289,0.169136,0.107012
290,0.169136,0.105087
291,0.169136,0.108934
292,0.169136,0.108112
293,0.169136,0.106348
294,0.169136,0.092220
295,0.169136,0.092725
296,0.169136,0.098405
297,0.169136,0.099752
298,0.169136,0.106647
299,0.169136,0.107198
300,0.169239,0.106497
301,0.169239,0.109804
302,0.169239,0.099745
303,0.169239,0.109590
304,0.169239,0.094776
305,0.169239,0.093770
306,0.169239,0.104972
307,0.169239,0.103433
308,0.169239,0.103609
309,0.169239,0.095229
310,0.169239,0.087302
311,0.169239,0.097683
312,0.169239,0.113897
313,0.169239,0.107531
314,0.169239,0.108989
315,0.169239,0.112540
316,0.169239,0.105641
317,0.169239,0.114426
318,0.169239,0.111330
319,0.169239,0.102271
320,0.169239,0.095783
321,0.169239,0.109089
322,0.169239,0.097913
323,0.169239,0.100604
324,0.169239,0.101650
325,0.169239,0.101402
326,0.169239,0.102863
327,0.169239,0.105525
328,0.169239,0.104289
329,0.169239,0.095389
330,0.169239,0.096786
331,0.169239,0.099627
332,0.169239,0.107818
333,0.169239,0.102512
334,0.169239,0.107209
335,0.169239,0.111219
336,0.169239,0.117593
337,0.169239,0.125644
338,0.169239,0.124581
339,0.169239,0.126429
340,0.169239,0.120507
341,0.169239,0.118079
342,0.169239,0.115626
343,0.169239,0.107461
344,0.169239,0.106084
345,0.169239,0.120164
346,0.169239,0.113438
347,0.169239,0.112058
348,0.169239,0.116628
349,0.169239,0.116726
350,0.169239,0.113515
351,0.169239,0.119524
352,0.169239,0.115237
353,0.169239,0.115657
354,0.169239,0.110124
355,0.169239,0.104367
356,0.169239,0.109618
357,0.169239,0.109438
358,0.169239,0.101159
359,0.169239,0.099087
360,0.169239,0.102092
361,0.169239,0.108285
362,0.169239,0.112129
363,0.169239,0.118656
364,0.169239,0.121069
365,0.169239,0.118630
366,0.169239,0.117211
367,0.169239,0.120438
368,0.169239,0.127752
369,0.169239,0.123934
370,0.169239,0.128023
371,0.169239,0.126972
372,0.169239,0.121429
373,0.169239,0.115582
374,0.169239,0.121027
375,0.169239,0.111617
376,0.169239,0.114175
377,0.169239,0.112244
378,0.169239,0.115156
379,0.169239,0.117087
380,0.169239,0.114078
381,0.169239,0.112543
382,0.169239,0.118174
383,0.169239,0.118597
384,0.169239,0.113150
385,0.169239,0.111987
386,0.169239,0.111398
387,0.169239,0.107916
388,0.169239,0.102906
389,0.169239,0.087923
390,0.169239,0.094982
391,0.169239,0.100161
392,0.169239,0.089926
393,0.169239,0.096311
394,0.169239,0.095083
395,0.169239,0.085169
396,0.169239,0.085076
397,0.169239,0.098753
398,0.169239,0.086648
399,0.169239,0.093870
400,0.169239,0.100601
401,0.169239,0.094304
402,0.169239,0.101151
403,0.169239,0.111165
404,0.169239,0.111798
405,0.169239,0.111864
406,0.169239,0.101492
407,0.169239,0.103727
408,0.169239,0.120241
409,0.169239,0.121340
410,0.169239,0.116901
411,0.169239,0.117871
412,0.169239,0.124237
413,0.169239,0.119521
414,0.169239,0.127968
415,0.169239,0.126556
416,0.169239,0.126805
417,0.169239,0.125361
418,0.169239,0.119586
419,0.169239,0.113669
420,0.169239,0.113384
421,0.169239,0.109892
422,0.169239,0.106313
423,0.169239,0.107324
424,0.169239,0.099012
425,0.169239,0.093132
426,0.169239,0.102471
427,0.169239,0.111403
428,0.169239,0.105206
429,0.169239,0.110228
430,0.169272,0.109270
431,0.169272,0.116582
432,0.169272,0.118710
433,0.169272,0.122784
434,0.169272,0.126094
435,0.169272,0.117134
436,0.169272,0.111948
437,0.169272,0.105178
438,0.169272,0.097881
439,0.169272,0.108435
440,0.169272,0.108089
441,0.169272,0.108536
442,0.169272,0.102158
443,0.169272,0.107351
444,0.169272,0.105920
445,0.169272,0.115872
446,0.169272,0.114420
447,0.169272,0.121709
448,0.169272,0.117109
449,0.169272,0.116307
450,0.169272,0.116026
451,0.169272,0.109607
452,0.169272,0.105677
453,0.169335,0.110635
454,0.169335,0.114170
455,0.169335,0.119761
456,0.169335,0.118056
457,0.169335,0.119676
458,0.169382,0.113494
459,0.169382,0.113430
460,0.169382,0.106168
461,0.169382,0.116141
462,0.169382,0.111066
463,0.169382,0.117132
464,0.169382,0.109701
465,0.169382,0.117124
466,0.169382,0.115996
467,0.169382,0.119216
468,0.169382,0.106861
469,0.169382,0.113699
470,0.169382,0.110447
471,0.169382,0.106837
472,0.169382,0.101059
473,0.169382,0.086898
474,0.169382,0.102124
475,0.169382,0.095006
476,0.169382,0.099840
477,0.169382,0.099623
478,0.169382,0.091670
479,0.169382,0.081426
480,0.169382,0.085328
481,0.169382,0.079547
482,0.169382,0.099702
483,0.169415,0.098464
484,0.169415,0.101806
485,0.169415,0.097605
486,0.169415,0.108088
487,0.169415,0.095027
488,0.169415,0.095025
489,0.169415,0.078576
490,0.169415,0.099087
491,0.169415,0.102661
492,0.169415,0.104263
493,0.169415,0.107572
494,0.169415,0.099836
495,0.169415,0.088402
496,0.169415,0.100502
497,0.169415,0.099436
498,0.169415,0.105808
499,0.169415,0.104292
500,0.169415,0.112710
501,0.169415,0.113423
502,0.169415,0.105806
503,0.169415,0.111839
504,0.169415,0.113011
505,0.169415,0.108816
506,0.169415,0.115286
507,0.169415,0.116710
508,0.169415,0.117905
509,0.169415,0.110338
510,0.169415,0.114585
511,0.169415,0.110113
512,0.169415,0.117296
513,0.169415,0.113417
514,0.169415,0.103424
515,0.169415,0.108703
516,0.169415,0.097640
517,0.169415,0.101016
518,0.169415,0.104047
519,0.169415,0.095226
520,0.169415,0.084851
521,0.169415,0.107334
522,0.169415,0.106371
523,0.169415,0.095933
524,0.169415,0.100857
525,0.169415,0.105237
526,0.169415,0.091901
527,0.169465,0.096103
528,0.169465,0.107901
529,0.169465,0.102150
530,0.169465,0.095748
531,0.169465,0.103678
532,0.169465,0.100596
533,0.169465,0.098125
534,0.169465,0.098219
535,0.169465,0.109260
536,0.169465,0.111598
537,0.169465,0.112611
538,0.169465,0.100389
539,0.169465,0.106134
540,0.169465,0.109114
541,0.169465,0.104000
542,0.169465,0.107581
543,0.169465,0.100032
544,0.169465,0.091973
545,0.169465,0.105811
546,0.169465,0.092356
547,0.169465,0.108953
548,0.169465,0.108162
549,0.169465,0.107225
550,0.169465,0.100843
551,0.169465,0.102255
552,0.169465,0.102467
553,0.169465,0.102378
554,0.169465,0.099452
555,0.169465,0.100332
556,0.169465,0.096426
557,0.169465,0.102108
558,0.169465,0.106547
559,0.169465,0.105205
560,0.169465,0.107020
561,0.169465,0.104665
562,0.169465,0.101782
563,0.169465,0.096695
564,0.169465,0.109774
565,0.169465,0.116362
566,0.169465,0.117564
567,0.169465,0.117363
568,0.169465,0.111118
569,0.169465,0.108869
570,0.169465,0.106258
571,0.169465,0.110288
572,0.169465,0.103440
573,0.169465,0.105587
574,0.169465,0.098243
575,0.169465,0.101511
576,0.169465,0.103370
577,0.169465,0.100767
578,0.169465,0.098460
579,0.169465,0.101759
580,0.169465,0.103290
581,0.169465,0.100664
582,0.169465,0.103961
583,0.169465,0.103790
584,0.169465,0.102495
585,0.169465,0.101916
586,0.169465,0.096961
587,0.169465,0.100148
588,0.169465,0.106619
589,0.169465,0.110171
590,0.169465,0.109271
591,0.169465,0.120733
592,0.169465,0.109743
593,0.169465,0.103387
594,0.169465,0.106469
595,0.169465,0.111201
596,0.169465,0.107799
597,0.169465,0.108051
598,0.169465,0.107742
599,0.169465,0.105786
